gene_id,gene_name
ENSG00000170949,ZNF160
ENSG00000197937,ZNF347
ENSG00000197497,ZNF665
ENSG00000197928,ZNF677
ENSG00000213799,ZNF845
ENSG00000203326,ZNF525
ENSG00000196417,ZNF765
ENSG00000287608,AC022137.4
ENSG00000160336,ZNF761
ENSG00000198346,ZNF813
ENSG00000130844,ZNF331
ENSG00000142405,NLRP12
ENSG00000228323,AC008440.1
ENSG00000179820,MYADM
ENSG00000189068,VSTM1
ENSG00000170909,OSCAR
ENSG00000170906,NDUFA3
ENSG00000105619,TFPT
ENSG00000105618,PRPF31
ENSG00000088038,CNOT3
ENSG00000105617,LENG1
ENSG00000167608,TMC4
ENSG00000125505,MBOAT7
ENSG00000170892,TSEN34
ENSG00000170889,RPS9
ENSG00000204577,LILRB3
ENSG00000244482,LILRA6
ENSG00000131042,LILRB2
ENSG00000187116,LILRA5
ENSG00000239961,LILRA4
ENSG00000167613,LAIR1
ENSG00000226696,LENG8-AS1
ENSG00000167615,LENG8
ENSG00000275183,LENG9
ENSG00000239998,LILRA2
ENSG00000104974,LILRA1
ENSG00000104972,LILRB1
ENSG00000186818,LILRB4
ENSG00000186431,FCAR
ENSG00000189430,NCR1
ENSG00000022556,NLRP2
ENSG00000267265,AC011476.3
ENSG00000088053,GP6
ENSG00000160439,RDH13
ENSG00000125503,PPP1R12C
ENSG00000180089,TMEM86B
ENSG00000105063,PPP6R1
ENSG00000133265,HSPBP1
ENSG00000180061,TMEM150B
ENSG00000133247,KMT5C
ENSG00000233493,TMEM238
ENSG00000108107,RPL28
ENSG00000108106,UBE2S
ENSG00000197483,ZNF628
ENSG00000171443,ZNF524
ENSG00000261221,ZNF865
ENSG00000213015,ZNF580
ENSG00000171425,ZNF581
ENSG00000063244,U2AF2
ENSG00000267523,AC008735.2
ENSG00000267096,AC008735.1
ENSG00000063245,EPN1
ENSG00000142409,ZNF787
ENSG00000167685,ZNF444
ENSG00000131848,ZSCAN5A
ENSG00000267549,AC006116.8
ENSG00000018869,ZNF582
ENSG00000198440,ZNF583
ENSG00000198046,ZNF667
ENSG00000166770,ZNF667-AS1
ENSG00000196263,ZNF471
ENSG00000196867,ZFP28
ENSG00000197016,ZNF470
ENSG00000197951,ZNF71
ENSG00000286125,AC006115.2
ENSG00000083844,ZNF264
ENSG00000204524,ZNF805
ENSG00000267871,ZNF460-AS1
ENSG00000197714,ZNF460
ENSG00000268205,AC005261.1
ENSG00000188785,ZNF548
ENSG00000186272,ZNF17
ENSG00000186230,ZNF749
ENSG00000152439,ZNF773
ENSG00000121406,ZNF549
ENSG00000251369,ZNF550
ENSG00000183647,ZNF530
ENSG00000213762,ZNF134
ENSG00000121417,ZNF211
ENSG00000204519,ZNF551
ENSG00000179909,ZNF154
ENSG00000083814,ZNF671
ENSG00000152443,ZNF776
ENSG00000083828,ZNF586
ENSG00000178935,ZNF552
ENSG00000269343,ZNF587B
ENSG00000204514,ZNF814
ENSG00000198466,ZNF587
ENSG00000173480,ZNF417
ENSG00000196724,ZNF418
ENSG00000152454,ZNF256
ENSG00000177025,C19orf18
ENSG00000166704,ZNF606
ENSG00000176593,AC008969.1
ENSG00000176293,ZNF135
ENSG00000121413,ZSCAN18
ENSG00000181894,ZNF329
ENSG00000171606,ZNF274
ENSG00000198131,ZNF544
ENSG00000268516,AC020915.2
ENSG00000278129,ZNF8
ENSG00000142396,ERVK3-1
ENSG00000121410,A1BG
ENSG00000268895,A1BG-AS1
ENSG00000174586,ZNF497
ENSG00000083845,RPS5
ENSG00000171574,ZNF584
ENSG00000249471,ZNF324B
ENSG00000083812,ZNF324
ENSG00000083838,ZNF446
ENSG00000083807,SLC27A5
ENSG00000119574,ZBTB45
ENSG00000130726,TRIM28
ENSG00000130724,CHMP2A
ENSG00000130725,UBE2M
ENSG00000267858,MZF1-AS1
ENSG00000099326,MZF1
ENSG00000196476,C20orf96
ENSG00000247315,ZCCHC3
ENSG00000225377,NRSN2-AS1
ENSG00000177732,SOX12
ENSG00000101255,TRIB3
ENSG00000125826,RBCK1
ENSG00000125875,TBC1D20
ENSG00000101266,CSNK2A1
ENSG00000125898,FAM110A
ENSG00000286787,AL110114.1
ENSG00000125818,PSMF1
ENSG00000234684,SDCBP2-AS1
ENSG00000088832,FKBP1A
ENSG00000088833,NSFL1C
ENSG00000196209,SIRPB2
ENSG00000125900,SIRPD
ENSG00000101307,SIRPB1
ENSG00000089012,SIRPG
ENSG00000286288,AL109809.5
ENSG00000198053,SIRPA
ENSG00000125834,STK35
ENSG00000125835,SNRPB
ENSG00000088876,ZNF343
ENSG00000101361,NOP56
ENSG00000101365,IDH3B
ENSG00000132635,PCED1A
ENSG00000215305,VPS16
ENSG00000132670,PTPRA
ENSG00000125901,MRPS26
ENSG00000235958,UBOX5-AS1
ENSG00000185019,UBOX5
ENSG00000215251,FASTKD5
ENSG00000198171,DDRGK1
ENSG00000125877,ITPA
ENSG00000088854,C20orf194
ENSG00000088812,ATRN
ENSG00000101220,C20orf27
ENSG00000125817,CENPB
ENSG00000101224,CDC25B
ENSG00000275491,LINC01730
ENSG00000125843,AP5S1
ENSG00000088888,MAVS
ENSG00000125779,PANK2
ENSG00000101236,RNF24
ENSG00000088826,SMOX
ENSG00000171867,PRNP
ENSG00000101265,RASSF2
ENSG00000089057,SLC23A2
ENSG00000089063,TMEM230
ENSG00000132646,PCNA
ENSG00000101290,CDS2
ENSG00000205181,LINC00654
ENSG00000125772,GPCPD1
ENSG00000171984,SHLD1
ENSG00000089195,TRMT6
ENSG00000125885,MCM8
ENSG00000088766,CRLS1
ENSG00000125827,TMX4
ENSG00000182621,PLCB1
ENSG00000101333,PLCB4
ENSG00000125869,LAMP5
ENSG00000125863,MKKS
ENSG00000149346,SLX4IP
ENSG00000101384,JAG1
ENSG00000132640,BTBD3
ENSG00000172296,SPTLC3
ENSG00000101230,ISM1
ENSG00000089123,TASP1
ENSG00000089048,ESF1
ENSG00000101247,NDUFAF5
ENSG00000172264,MACROD2
ENSG00000286546,AL079338.1
ENSG00000089177,KIF16B
ENSG00000125870,SNRPB2
ENSG00000125864,BFSP1
ENSG00000125868,DSTN
ENSG00000125844,RRBP1
ENSG00000089006,SNX5
ENSG00000125850,OVOL2
ENSG00000125871,MGME1
ENSG00000232838,PET117
ENSG00000149474,KAT14
ENSG00000125846,ZNF133
ENSG00000089091,DZANK1
ENSG00000132664,POLR3F
ENSG00000089050,RBBP9
ENSG00000101310,SEC23B
ENSG00000232388,SMIM26
ENSG00000125821,DTD1
ENSG00000185052,SLC24A3
ENSG00000132669,RIN2
ENSG00000173418,NAA20
ENSG00000101343,CRNKL1
ENSG00000188559,RALGAPA2
ENSG00000088970,KIZ
ENSG00000088930,XRN2
ENSG00000125810,CD93
ENSG00000132661,NXT1
ENSG00000125812,GZF1
ENSG00000125814,NAPB
ENSG00000101439,CST3
ENSG00000077984,CST7
ENSG00000101474,APMAP
ENSG00000154930,ACSS1
ENSG00000197586,ENTPD6
ENSG00000100994,PYGB
ENSG00000100997,ABHD12
ENSG00000101003,GINS1
ENSG00000101004,NINL
ENSG00000170191,NANP
ENSG00000213742,ZNF337-AS1
ENSG00000130684,ZNF337
ENSG00000226465,AL390198.1
ENSG00000125804,FAM182A
ENSG00000227195,MIR663AHG
ENSG00000101294,HM13
ENSG00000125968,ID1
ENSG00000171552,BCL2L1
ENSG00000236559,AL117381.1
ENSG00000088325,TPX2
ENSG00000088356,PDRG1
ENSG00000101336,HCK
ENSG00000101337,TM9SF4
ENSG00000126003,PLAGL2
ENSG00000101346,POFUT1
ENSG00000101350,KIF3B
ENSG00000171456,ASXL1
ENSG00000197183,NOL4L
ENSG00000149600,COMMD7
ENSG00000088305,DNMT3B
ENSG00000101367,MAPRE1
ENSG00000260536,AL035071.2
ENSG00000260257,AL035071.1
ENSG00000101391,CDK5RAP1
ENSG00000101400,SNTA1
ENSG00000078699,CBFA2T2
ENSG00000125967,NECAB3
ENSG00000101412,E2F1
ENSG00000101417,PXMP4
ENSG00000131061,ZNF341
ENSG00000101421,CHMP4B
ENSG00000125970,RALY
ENSG00000125977,EIF2S2
ENSG00000250917,AL035458.2
ENSG00000101444,AHCY
ENSG00000078747,ITCH
ENSG00000125971,DYNLRB1
ENSG00000101464,PIGU
ENSG00000198646,NCOA6
ENSG00000078804,TP53INP2
ENSG00000286803,AL109824.1
ENSG00000131067,GGT7
ENSG00000131069,ACSS2
ENSG00000100983,GSS
ENSG00000100991,TRPC4AP
ENSG00000088298,EDEM2
ENSG00000101000,PROCR
ENSG00000126005,MMP24OS
ENSG00000125966,MMP24
ENSG00000242372,EIF6
ENSG00000101019,UQCC1
ENSG00000126001,CEP250
ENSG00000230155,FO393401.1
ENSG00000125991,ERGIC3
ENSG00000214078,CPNE1
ENSG00000244462,RBM12
ENSG00000244005,NFS1
ENSG00000125995,ROMO1
ENSG00000131051,RBM39
ENSG00000025293,PHF20
ENSG00000171222,SCAND1
ENSG00000149646,CNBD2
ENSG00000260032,NORAD
ENSG00000131043,AAR2
ENSG00000080845,DLGAP4
ENSG00000232907,DLGAP4-AS1
ENSG00000118707,TGIF2
ENSG00000101084,RAB5IF
ENSG00000101082,SLA2
ENSG00000101079,NDRG3
ENSG00000149636,DSN1
ENSG00000149639,SOGA1
ENSG00000101347,SAMHD1
ENSG00000080839,RBL1
ENSG00000101353,MROH8
ENSG00000118705,RPN2
ENSG00000101363,MANBAL
ENSG00000197122,SRC
ENSG00000166619,BLCAP
ENSG00000132792,CTNNBL1
ENSG00000101407,TTI1
ENSG00000101413,RPRD1B
ENSG00000198959,TGM2
ENSG00000196756,SNHG17
ENSG00000170471,RALGAPB
ENSG00000101442,ACTR5
ENSG00000101445,PPP1R16B
ENSG00000101447,FAM83D
ENSG00000101452,DHX35
ENSG00000204103,MAFB
ENSG00000198900,TOP1
ENSG00000226648,PLCG1-AS1
ENSG00000124181,PLCG1
ENSG00000174306,ZHX3
ENSG00000124177,CHD6
ENSG00000124193,SRSF6
ENSG00000185513,L3MBTL1
ENSG00000101052,IFT52
ENSG00000101057,MYBL2
ENSG00000124191,TOX2
ENSG00000132823,OSER1
ENSG00000223891,OSER1-DT
ENSG00000197296,FITM2
ENSG00000124120,TTPAL
ENSG00000132824,SERINC3
ENSG00000168734,PKIG
ENSG00000196839,ADA
ENSG00000166913,YWHAB
ENSG00000101104,PABPC1L
ENSG00000025772,TOMM34
ENSG00000101109,STK4
ENSG00000204070,SYS1
ENSG00000124155,PIGT
ENSG00000101457,DNTTIP1
ENSG00000175063,UBE2C
ENSG00000101473,ACOT8
ENSG00000132801,ZSWIM3
ENSG00000064601,CTSA
ENSG00000285796,AL162458.1
ENSG00000100982,PCIF1
ENSG00000198026,ZNF335
ENSG00000124160,NCOA5
ENSG00000101017,CD40
ENSG00000080189,SLC35C2
ENSG00000062598,ELMO2
ENSG00000158296,SLC13A3
ENSG00000172315,TP53RK
ENSG00000064655,EYA2
ENSG00000101040,ZMYND8
ENSG00000124151,NCOA3
ENSG00000196562,SULF2
ENSG00000235621,LINC00494
ENSG00000124126,PREX1
ENSG00000124198,ARFGEF2
ENSG00000124207,CSE1L
ENSG00000124214,STAU1
ENSG00000124228,DDX27
ENSG00000124201,ZNFX1
ENSG00000177410,ZFAS1
ENSG00000158470,B4GALT5
ENSG00000197818,SLC9A8
ENSG00000158480,SPATA2
ENSG00000124226,RNF114
ENSG00000244687,UBE2V1
ENSG00000240849,TMEM189
ENSG00000277449,CEBPB-AS1
ENSG00000172216,CEBPB
ENSG00000196396,PTPN1
ENSG00000042062,RIPOR3
ENSG00000124171,PARD6B
ENSG00000124243,BCAS4
ENSG00000101126,ADNP
ENSG00000259456,ADNP-AS1
ENSG00000000419,DPM1
ENSG00000101096,NFATC2
ENSG00000054793,ATP9A
ENSG00000020256,ZFP64
ENSG00000234948,LINC01524
ENSG00000182463,TSHZ2
ENSG00000271774,AL109930.1
ENSG00000171940,ZNF217
ENSG00000101132,PFDN4
ENSG00000124098,FAM210B
ENSG00000087586,AURKA
ENSG00000101138,CSTF1
ENSG00000087589,CASS4
ENSG00000022277,RTF2
ENSG00000124091,GCNT7
ENSG00000124103,FAM209A
ENSG00000101146,RAE1
ENSG00000218018,AL109955.1
ENSG00000132819,RBM38
ENSG00000124256,ZBP1
ENSG00000124225,PMEPA1
ENSG00000124209,RAB22A
ENSG00000124164,VAPB
ENSG00000124222,STX16
ENSG00000215440,NPEPL1
ENSG00000087460,GNAS
ENSG00000101158,NELFCD
ENSG00000101160,CTSZ
ENSG00000124172,ATP5F1E
ENSG00000101166,PRELID3B
ENSG00000124203,ZNF831
ENSG00000196074,SYCP2
ENSG00000196227,FAM217B
ENSG00000132825,PPP1R3D
ENSG00000124215,CDH26
ENSG00000228340,MIR646HG
ENSG00000179242,CDH4
ENSG00000130699,TAF4
ENSG00000149657,LSM14B
ENSG00000101182,PSMA7
ENSG00000184402,SS18L1
ENSG00000101181,MTG2
ENSG00000130703,OSBPL2
ENSG00000130706,ADRM1
ENSG00000130702,LAMA5
ENSG00000171858,RPS21
ENSG00000149679,CABLES2
ENSG00000101187,SLCO4A1
ENSG00000101189,MRGBP
ENSG00000060491,OGFR
ENSG00000101190,TCFL5
ENSG00000101191,DIDO1
ENSG00000101193,GID8
ENSG00000101194,SLC17A9
ENSG00000149658,YTHDF1
ENSG00000101199,ARFGAP1
ENSG00000125534,PPDPF
ENSG00000130589,HELZ2
ENSG00000101216,GMEB2
ENSG00000232442,MHENCR
ENSG00000197457,STMN3
ENSG00000258366,RTEL1
ENSG00000243509,TNFRSF6B
ENSG00000101246,ARFRP1
ENSG00000197114,ZGPAT
ENSG00000203896,LIME1
ENSG00000125520,SLC2A4RG
ENSG00000130584,ZBTB46
ENSG00000229299,AL121845.1
ENSG00000101150,TPD52L2
ENSG00000101152,DNAJC5
ENSG00000198276,UCKL1
ENSG00000280213,UCKL1-AS1
ENSG00000196700,ZNF512B
ENSG00000130590,SAMD10
ENSG00000101161,PRPF6
ENSG00000171703,TCEA2
ENSG00000171700,RGS19
ENSG00000203880,PCMTD2
ENSG00000280071,GATD3B
ENSG00000275993,SIK1B
ENSG00000278996,FP671120.4
ENSG00000280441,FP236383.3
ENSG00000224905,AP001347.1
ENSG00000155304,HSPA13
ENSG00000155307,SAMSN1
ENSG00000281903,LINC02246
ENSG00000180530,NRIP1
ENSG00000229425,AJ009632.2
ENSG00000155313,USP25
ENSG00000215386,MIR99AHG
ENSG00000154639,CXADR
ENSG00000154640,BTG3
ENSG00000280594,BTG3-AS1
ENSG00000240770,C21orf91-OT1
ENSG00000154642,C21orf91
ENSG00000244676,AL109761.1
ENSG00000154645,CHODL
ENSG00000237484,LINC01684
ENSG00000234883,MIR155HG
ENSG00000154719,MRPL39
ENSG00000154723,ATP5PF
ENSG00000154727,GABPA
ENSG00000142192,APP
ENSG00000166265,CYYR1
ENSG00000232855,AF165147.1
ENSG00000156239,N6AMT1
ENSG00000198862,LTN1
ENSG00000156253,RWDD2B
ENSG00000156256,USP16
ENSG00000156261,CCT8
ENSG00000156265,MAP3K7CL
ENSG00000156273,BACH1
ENSG00000171189,GRIK1
ENSG00000156299,TIAM1
ENSG00000142168,SOD1
ENSG00000156304,SCAF4
ENSG00000230323,LINC00159
ENSG00000159055,MIS18A
ENSG00000142207,URB1
ENSG00000166979,EVA1C
ENSG00000159079,CFAP298
ENSG00000159082,SYNJ1
ENSG00000238197,PAXBP1-AS1
ENSG00000159086,PAXBP1
ENSG00000205930,C21orf62-AS1
ENSG00000227757,AP000282.1
ENSG00000159110,IFNAR2
ENSG00000243646,IL10RB
ENSG00000142166,IFNAR1
ENSG00000159128,IFNGR2
ENSG00000142188,TMEM50B
ENSG00000159131,GART
ENSG00000159140,SON
ENSG00000159147,DONSON
ENSG00000205758,CRYZL1
ENSG00000205726,ITSN1
ENSG00000241837,ATP5PO
ENSG00000237945,LINC00649
ENSG00000243927,MRPS6
ENSG00000198743,SLC5A3
ENSG00000227456,LINC00310
ENSG00000214955,AP000317.1
ENSG00000180509,KCNE1
ENSG00000159200,RCAN1
ENSG00000159216,RUNX1
ENSG00000286153,AP000331.1
ENSG00000185917,SETD4
ENSG00000159228,CBR1
ENSG00000236830,CBR3-AS1
ENSG00000159231,CBR3
ENSG00000142197,DOP1B
ENSG00000159256,MORC3
ENSG00000159259,CHAF1B
ENSG00000159267,HLCS
ENSG00000185808,PIGP
ENSG00000182670,TTC3
ENSG00000157538,VPS26C
ENSG00000157540,DYRK1A
ENSG00000157554,ERG
ENSG00000157557,ETS2
ENSG00000205622,AP001042.1
ENSG00000183527,PSMG1
ENSG00000185658,BRWD1
ENSG00000205581,HMGN1
ENSG00000182093,GET1
ENSG00000182240,BACE2
ENSG00000183486,MX2
ENSG00000157601,MX1
ENSG00000141956,PRDM15
ENSG00000157617,C2CD2
ENSG00000173276,ZBTB21
ENSG00000237232,ZNF295-AS1
ENSG00000177398,UMODL1
ENSG00000160179,ABCG1
ENSG00000160185,UBASH3A
ENSG00000160190,SLC37A1
ENSG00000160191,PDE9A
ENSG00000225218,AP001628.1
ENSG00000160193,WDR4
ENSG00000160194,NDUFV3
ENSG00000160199,PKNOX1
ENSG00000160201,U2AF1
ENSG00000160208,RRP1B
ENSG00000160209,PDXK
ENSG00000160213,CSTB
ENSG00000160214,RRP1
ENSG00000215458,AATBC
ENSG00000160216,AGPAT3
ENSG00000160218,TRAPPC10
ENSG00000160223,ICOSLG
ENSG00000141959,PFKL
ENSG00000160226,CFAP410
ENSG00000184441,AP001062.1
ENSG00000142185,TRPM2
ENSG00000184787,UBE2G2
ENSG00000184900,SUMO3
ENSG00000183255,PTTG1IP
ENSG00000160255,ITGB2
ENSG00000227039,ITGB2-AS1
ENSG00000160256,FAM207A
ENSG00000276529,AP001505.1
ENSG00000197381,ADARB1
ENSG00000186866,POFUT2
ENSG00000223768,LINC00205
ENSG00000182871,COL18A1
ENSG00000173638,SLC19A1
ENSG00000183570,PCBP3
ENSG00000142173,COL6A2
ENSG00000160284,SPATC1L
ENSG00000160285,LSS
ENSG00000215424,MCM3AP-AS1
ENSG00000160294,MCM3AP
ENSG00000239415,AP001469.3
ENSG00000182362,YBEY
ENSG00000160298,C21orf58
ENSG00000160299,PCNT
ENSG00000160305,DIP2A
ENSG00000160310,PRMT2
ENSG00000177663,IL17RA
ENSG00000069998,HDHD5
ENSG00000093072,ADA2
ENSG00000099954,CECR2
ENSG00000131100,ATP6V1E1
ENSG00000099968,BCL2L13
ENSG00000015475,BID
ENSG00000269220,LINC00528
ENSG00000243156,MICAL3
ENSG00000215193,PEX26
ENSG00000183785,TUBA8
ENSG00000070413,DGCR2
ENSG00000273311,DGCR11
ENSG00000100056,ESS2
ENSG00000100075,SLC25A1
ENSG00000070371,CLTCL1
ENSG00000100084,HIRA
ENSG00000242259,C22orf39
ENSG00000070010,UFD1
ENSG00000093009,CDC45
ENSG00000185838,GNB1L
ENSG00000215012,RTL10
ENSG00000184470,TXNRD2
ENSG00000093010,COMT
ENSG00000099889,ARVCF
ENSG00000183597,TANGO2
ENSG00000236540,AC006547.1
ENSG00000128191,DGCR8
ENSG00000099899,TRMT2A
ENSG00000099901,RANBP1
ENSG00000099904,ZDHHC8
ENSG00000128185,DGCR6L
ENSG00000185252,ZNF74
ENSG00000099910,KLHL22
ENSG00000099917,MED15
ENSG00000241973,PI4KA
ENSG00000099940,SNAP29
ENSG00000099942,CRKL
ENSG00000237476,LINC01637
ENSG00000099949,LZTR1
ENSG00000184436,THAP7
ENSG00000230513,THAP7-AS1
ENSG00000169635,HIC2
ENSG00000185651,UBE2L3
ENSG00000161179,YDJC
ENSG00000128228,SDF2L1
ENSG00000100023,PPIL2
ENSG00000100027,YPEL1
ENSG00000100030,MAPK1
ENSG00000100034,PPM1F
ENSG00000224086,AC245452.1
ENSG00000100038,TOP3B
ENSG00000211642,IGLV10-54
ENSG00000274422,AC245060.5
ENSG00000275004,ZNF280B
ENSG00000211675,IGLC1
ENSG00000211677,IGLC2
ENSG00000211679,IGLC3
ENSG00000100218,RSPH14
ENSG00000186716,BCR
ENSG00000128322,IGLL1
ENSG00000189269,DRICH1
ENSG00000159496,RGL4
ENSG00000187792,ZNF70
ENSG00000250479,CHCHD10
ENSG00000099956,SMARCB1
ENSG00000099958,DERL3
ENSG00000133460,SLC2A11
ENSG00000240972,MIF
ENSG00000099977,DDT
ENSG00000099991,CABIN1
ENSG00000100014,SPECC1L
ENSG00000128271,ADORA2A
ENSG00000138867,GUCD1
ENSG00000100028,SNRPD3
ENSG00000167037,SGSM1
ENSG00000197077,KIAA1671
ENSG00000100068,LRP5L
ENSG00000100077,GRK3
ENSG00000133454,MYO18B
ENSG00000100095,SEZ6L
ENSG00000128203,ASPHD2
ENSG00000100099,HPS4
ENSG00000100104,SRRD
ENSG00000100109,TFIP11
ENSG00000128294,TPST2
ENSG00000225783,MIAT
ENSG00000244625,MIATNB
ENSG00000223704,LINC01422
ENSG00000169184,MN1
ENSG00000180957,PITPNB
ENSG00000235954,TTC28-AS1
ENSG00000100154,TTC28
ENSG00000183765,CHEK2
ENSG00000100209,HSCB
ENSG00000159873,CCDC117
ENSG00000100219,XBP1
ENSG00000226471,Z93930.2
ENSG00000183579,ZNRF3
ENSG00000183762,KREMEN1
ENSG00000186998,EMID1
ENSG00000100263,RHBDD3
ENSG00000182944,EWSR1
ENSG00000185340,GAS2L1
ENSG00000100280,AP1B1
ENSG00000225465,RFPL1S
ENSG00000100296,THOC5
ENSG00000184117,NIPSNAP1
ENSG00000186575,NF2
ENSG00000100319,ZMAT5
ENSG00000184076,UQCR10
ENSG00000100325,ASCC2
ENSG00000100330,MTMR3
ENSG00000279159,AC003681.1
ENSG00000099992,TBC1D10A
ENSG00000099995,SF3A1
ENSG00000187860,CCDC157
ENSG00000099999,RNF215
ENSG00000100003,SEC14L2
ENSG00000242114,MTFP1
ENSG00000100012,SEC14L3
ENSG00000133488,SEC14L4
ENSG00000100029,PES1
ENSG00000100036,SLC35E4
ENSG00000167065,DUSP18
ENSG00000184792,OSBP2
ENSG00000235989,MORC2-AS1
ENSG00000133422,MORC2
ENSG00000253352,TUG1
ENSG00000198832,SELENOM
ENSG00000138942,RNF185
ENSG00000182541,LIMK2
ENSG00000100100,PIK3IP1
ENSG00000228839,PIK3IP1-AS1
ENSG00000100105,PATZ1
ENSG00000185721,DRG1
ENSG00000184708,EIF4ENIF1
ENSG00000198089,SFI1
ENSG00000241878,PISD
ENSG00000183530,PRR14L
ENSG00000100150,DEPDC5
ENSG00000128245,YWHAH
ENSG00000242082,SLC5A4-AS1
ENSG00000100220,RTCB
ENSG00000100225,FBXO7
ENSG00000185666,SYN3
ENSG00000133424,LARGE1
ENSG00000100281,HMGXB4
ENSG00000100284,TOM1
ENSG00000100297,MCM5
ENSG00000221963,APOL6
ENSG00000100320,RBFOX2
ENSG00000128284,APOL3
ENSG00000128335,APOL2
ENSG00000100342,APOL1
ENSG00000100345,MYH9
ENSG00000287269,Z82215.1
ENSG00000100348,TXN2
ENSG00000100350,FOXRED2
ENSG00000100353,EIF3D
ENSG00000100360,IFT27
ENSG00000100365,NCF4
ENSG00000100368,CSF2RB
ENSG00000128311,TST
ENSG00000128309,MPST
ENSG00000100379,KCTD17
ENSG00000100385,IL2RB
ENSG00000133466,C1QTNF6
ENSG00000128340,RAC2
ENSG00000100055,CYTH4
ENSG00000100060,MFNG
ENSG00000100083,GGA1
ENSG00000100092,SH3BP1
ENSG00000233360,Z83844.2
ENSG00000100097,LGALS1
ENSG00000273899,NOL12
ENSG00000100106,TRIOBP
ENSG00000189060,H1F0
ENSG00000100116,GCAT
ENSG00000100124,ANKRD54
ENSG00000100129,EIF3L
ENSG00000279738,AL022311.1
ENSG00000100139,MICALL1
ENSG00000100142,POLR2F
ENSG00000100151,PICK1
ENSG00000184381,PLA2G6
ENSG00000185022,MAFF
ENSG00000198792,TMEM184B
ENSG00000213923,CSNK1E
ENSG00000100201,DDX17
ENSG00000100206,DMC1
ENSG00000184949,FAM227A
ENSG00000100211,CBY1
ENSG00000100216,TOMM22
ENSG00000100221,JOSD1
ENSG00000100226,GTPBP1
ENSG00000100242,SUN2
ENSG00000225450,AL021707.1
ENSG00000272669,AL021707.6
ENSG00000221890,NPTXR
ENSG00000183741,CBX6
ENSG00000128383,APOBEC3A
ENSG00000244509,APOBEC3C
ENSG00000243811,APOBEC3D
ENSG00000128394,APOBEC3F
ENSG00000239713,APOBEC3G
ENSG00000100307,CBX7
ENSG00000100316,RPL3
ENSG00000100321,SYNGR1
ENSG00000100324,TAB1
ENSG00000128268,MGAT3
ENSG00000100335,MIEF1
ENSG00000128272,ATF4
ENSG00000187051,RPS19BP1
ENSG00000100346,CACNA1I
ENSG00000100351,GRAP2
ENSG00000225528,Z82206.1
ENSG00000100354,TNRC6B
ENSG00000239900,ADSL
ENSG00000100359,SGSM3
ENSG00000229999,AL022238.2
ENSG00000196588,MRTFA
ENSG00000100372,SLC25A17
ENSG00000100380,ST13
ENSG00000196236,XPNPEP3
ENSG00000100387,RBX1
ENSG00000100393,EP300
ENSG00000100395,L3MBTL2
ENSG00000235513,AL035681.1
ENSG00000100401,RANGAP1
ENSG00000100403,ZC3H7B
ENSG00000183864,TOB2
ENSG00000100410,PHF5A
ENSG00000100412,ACO2
ENSG00000100413,POLR3H
ENSG00000100417,PMM1
ENSG00000100418,DESI1
ENSG00000196419,XRCC6
ENSG00000100138,SNU13
ENSG00000167077,MEI1
ENSG00000100147,CCDC134
ENSG00000184068,SREBF2-AS1
ENSG00000198911,SREBF2
ENSG00000159958,TNFRSF13C
ENSG00000100162,CENPM
ENSG00000183066,WBP2NL
ENSG00000198951,NAGA
ENSG00000183172,SMDT1
ENSG00000184983,NDUFA6
ENSG00000237037,NDUFA6-DT
ENSG00000100207,TCF20
ENSG00000235568,NFAM1
ENSG00000189306,RRP7A
ENSG00000183569,SERHL2
ENSG00000100227,POLDIP3
ENSG00000270022,Z93241.1
ENSG00000100243,CYB5R3
ENSG00000242247,ARFGAP3
ENSG00000100266,PACSIN2
ENSG00000100271,TTLL1
ENSG00000100290,BIK
ENSG00000100294,MCAT
ENSG00000100300,TSPO
ENSG00000100304,TTLL12
ENSG00000186976,EFCAB6
ENSG00000100347,SAMM50
ENSG00000188677,PARVB
ENSG00000279175,AL033543.1
ENSG00000280434,AL031595.3
ENSG00000138964,PARVG
ENSG00000186654,PRR5
ENSG00000241484,ARHGAP8
ENSG00000226328,NUP50-DT
ENSG00000093000,NUP50
ENSG00000100364,KIAA0930
ENSG00000100376,FAM118A
ENSG00000077935,SMC1B
ENSG00000128408,RIBC2
ENSG00000280383,Z95331.1
ENSG00000130638,ATXN10
ENSG00000241990,PRR34-AS1
ENSG00000197182,MIRLET7BHG
ENSG00000186951,PPARA
ENSG00000075234,TTC38
ENSG00000075218,GTSE1
ENSG00000100416,TRMU
ENSG00000075275,CELSR1
ENSG00000075240,GRAMD4
ENSG00000100422,CERK
ENSG00000260708,AL118516.1
ENSG00000054611,TBC1D22A
ENSG00000188511,C22orf34
ENSG00000235111,Z97192.3
ENSG00000100425,BRD1
ENSG00000100426,ZBED4
ENSG00000182858,ALG12
ENSG00000184164,CRELD2
ENSG00000198355,PIM3
ENSG00000100427,MLC1
ENSG00000170638,TRABD
ENSG00000273253,AL022328.4
ENSG00000073169,SELENOO
ENSG00000128159,TUBGCP6
ENSG00000100429,HDAC10
ENSG00000188130,MAPK12
ENSG00000196576,PLXNB2
ENSG00000205593,DENND6B
ENSG00000100239,PPP6R2
ENSG00000100241,SBF1
ENSG00000100258,LMF2
ENSG00000025770,NCAPH2
ENSG00000284194,SCO2
ENSG00000025708,TYMP
ENSG00000177989,ODF3B
ENSG00000205560,CPT1B
